Ref_Volt,Ref_Amp,Ref_Watt,Target_Volt,Target_Amp,Target_Watt
227.3,0.21540000000000004,62.72,227.5,0.267,62.6
227.3,0.21540000000000004,62.42,227.5,0.268,62.7
227.3,0.21540000000000004,62.62,227.5,0.267,62.5
227.3,0.21340000000000003,62.52,227.1,0.267,62.8
227.3,0.21540000000000004,62.52,227.1,0.267,62.7
227.7,0.21540000000000004,62.62,227.5,0.268,62.8
227.3,0.21540000000000004,62.22,227.1,0.267,62.6
227.3,0.21440000000000003,62.52,227.1,0.268,63.0
227.3,0.21540000000000004,62.72,227.1,0.267,62.9
227.7,0.21640000000000004,62.52,226.7,0.268,62.8
227.7,0.21540000000000004,62.52,227.5,0.268,63.2
227.3,0.21540000000000004,62.72,227.5,0.268,62.8
227.3,0.21540000000000004,62.72,227.5,0.267,62.8
227.7,0.21540000000000004,62.42,227.1,0.268,62.8
227.7,0.21440000000000003,62.42,227.1,0.269,63.2
