Ref_Volt,Ref_Amp,Ref_Watt,Target_Volt,Target_Amp,Target_Watt
233.3,0.268,64.32,233.4,0.264,63.6
233.3,0.269,64.62,233.8,0.265,64.1
233.3,0.27,64.42,233.8,0.265,63.9
233.8,0.27,64.52,233.8,0.266,63.8
233.8,0.27,64.82,233.8,0.265,64.2
