Ref_Volt,Ref_Amp,Ref_Watt,Target_Volt,Target_Amp,Target_Watt
227.85,4.857,1106.667,227.9,4.859,1106.2
227.81,4.857,1106.473,227.9,4.855,1105.2
227.81,4.857,1106.473,228.3,4.848,1105.2
227.81,4.857,1106.473,227.9,4.857,1106.2
227.03,4.857,1102.685,227.5,4.857,1105.2
227.03,4.861,1103.593,227.9,4.859,1111.0
227.03,4.861,1103.593,228.7,4.87,1112.9
