Ref_Volt,Ref_Amp,Ref_Watt,Target_Volt,Target_Amp,Target_Watt
229.2,4.88,1115.54,228.7,4.87,1114.8
229.2,4.88,1113.54,228.7,4.872,1112.9
228.8,4.883,1115.54,228.3,4.875,1114.8
229.2,4.885,1119.44,229.6,4.883,1118.7
229.7,4.889,1118.44,229.6,4.881,1114.8
229.2,4.88,1117.44,228.7,4.877,1115.8
229.2,4.88,1115.54,228.7,4.875,1113.9
