Ref_Volt,Ref_Amp,Ref_Watt,Target_Volt,Target_Amp,Target_Watt
230.9,4.901,1125.36,230.4,4.899,1126.6
230.5,4.894,1124.36,230.8,4.888,1125.6
230.5,4.89,1126.36,230.4,4.892,1126.6
230.5,4.894,1126.36,230.4,4.89,1125.6
230.1,4.89,1124.36,230.4,4.888,1120.7
230.1,4.885,1121.46,230.0,4.879,1122.7
230.1,4.883,1120.46,230.0,4.883,1121.7
