Ref_Volt,Ref_Amp,Ref_Watt,Target_Volt,Target_Amp,Target_Watt
230.77,4.928,1137.235,230.8,4.899,1131.6
230.77,4.916,1134.465,230.8,4.897,1131.6
230.77,4.916,1134.465,231.3,4.897,1132.6
231.23,4.916,1136.727,230.8,4.888,1127.6
231.23,4.909,1135.108,230.4,4.888,1129.6
230.94,4.909,1133.684,230.8,4.892,1130.6
230.94,4.909,1133.684,231.3,4.897,1130.6
